change_group,rank_in_group,validator_address,change_epoch,old_fee,new_fee,fee_delta,activity_epoch,event_type,event_count,event_amount,relative_epoch,panel
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,15,Stake,11,288458.0,3,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,15,Unstake,4,37440.0,3,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,16,Stake,13,317666.0,4,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,17,Stake,7,87173.0,5,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,17,Unstake,1,100.0,5,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,18,Stake,17,379415.0,6,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,18,Unstake,2,50463.0,6,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,19,Stake,12,294733.0,7,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,19,Unstake,2,45210.0,7,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,20,Stake,12,3085729.0,8,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,20,Unstake,1,2002.0,8,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,21,Stake,22,706329.0,9,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,21,Unstake,1,4880.0,9,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,22,Stake,11,283878.0,10,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,23,Stake,14,127387.0,11,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,23,Unstake,4,62126.0,11,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,24,Stake,7,10480.0,12,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,24,Unstake,1,10351.0,12,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,25,Stake,3,108077.0,13,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,25,Unstake,1,10000.0,13,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,26,Stake,8,134043.0,14,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,26,Unstake,3,20347.0,14,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,27,Stake,3,30150.0,15,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,27,Unstake,7,230311.0,15,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,28,Stake,5,34908.0,16,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,29,Stake,6,133022.0,17,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,30,Stake,7,110803.0,18,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,30,Unstake,1,1908.0,18,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,31,Stake,1,78739.0,19,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,31,Unstake,2,28136.0,19,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,32,Stake,4,6554.0,20,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,32,Unstake,2,909.0,20,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,33,Stake,4,44454.0,21,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,34,Stake,1,151.0,22,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,34,Unstake,2,74733.0,22,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,35,Stake,6,109370.0,23,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,35,Unstake,1,14158.0,23,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,36,Stake,2,157803.0,24,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,36,Unstake,2,157640.0,24,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,37,Stake,5,26806.0,25,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,37,Unstake,2,7339.0,25,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,38,Stake,6,1314236.0,26,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,38,Unstake,1,437590.0,26,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,39,Stake,5,33395.0,27,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,40,Stake,5,57403.0,28,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,41,Stake,3,24840.0,29,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,41,Unstake,1,14190.0,29,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,42,Stake,10,248715.0,30,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,42,Unstake,2,108902.0,30,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,43,Stake,6,156189.0,31,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,43,Unstake,1,14000.0,31,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,44,Stake,7,77980.0,32,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,44,Unstake,3,24515.0,32,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,45,Stake,6,579695.0,33,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,45,Unstake,2,14500.0,33,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
decrease,5,0xd4e16657f0da1fa4d99009c3829cf3794c987871d6746be0e241195651f6326a,12,2.0,0.0,-2.0,46,Stake,7,15535.0,34,"decrease 5: 0xd4..326a | epoch 12
2.0% -> 0.0% (-2.00)"
